trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
81,2005,2005-04-23,PHI,SF,2005,3,94,0,SnydAd20,Adam Snyder
81,2005,2005-04-23,SF,PHI,2005,4,102,0,ConsSe20,Sean Considine
81,2005,2005-04-23,SF,PHI,2005,6,175,0,HawtAn20,Anttaj Hawthorne
82,2005,2005-04-24,MIN,WAS,2005,4,120,0,,
82,2005,2005-04-24,MIN,WAS,,,,,,Manuel White
82,2005,2005-04-24,MIN,WAS,2005,5,154,0,McCuRo20,Robert McCune
82,2005,2005-04-24,WAS,MIN,2005,4,112,0,FasoCi00,Ciatrick Fason
83,2005,2005-04-24,CLE,TB,,,,,McCoLu00,Luke McCown
83,2005,2005-04-24,TB,CLE,2005,6,203,0,,
83,2005,2005-04-24,TB,CLE,,,,,,Andrew Hoffman
84,2005,2005-04-24,JAX,NYJ,2005,4,123,0,RhodKe20,Kerry Rhodes
84,2005,2005-04-24,NYJ,JAX,2005,4,127,0,PearAl00,Alvin Pearman
84,2005,2005-04-24,NYJ,JAX,2005,6,185,0,OwenCh00,Chad Owens
85,2005,2005-04-24,GB,PHI,2005,4,126,0,HerrTo20,Todd Herremans
85,2005,2005-04-24,PHI,GB,2005,5,167,0,HawkMi21,Michael Hawkins
85,2005,2005-04-24,PHI,GB,2005,6,175,0,HawtAn20,Anttaj Hawthorne
85,2005,2005-04-24,PHI,GB,2005,7,245,0,,
85,2005,2005-04-24,PHI,GB,,,,,,Kurt Campbell
86,2005,2005-04-24,DAL,PHI,2005,5,148,0,WelsJo20,Jonathan Welsh
86,2005,2005-04-24,DAL,PHI,2006,4,116,0,TullSt20,Stephen Tulloch
86,2005,2005-04-24,PHI,DAL,2005,4,132,0,CantCh21,Chris Canty
86,2005,2005-04-24,PHI,DAL,2006,6,182,0,StanMo20,Montavious Stanley
87,2005,2005-04-24,STL,TB,2005,5,155,0,,
87,2005,2005-04-24,STL,TB,,,,,,Larry Brackins
87,2005,2005-04-24,STL,TB,2005,7,231,0,AbduHa20,Hamza Abdullah
87,2005,2005-04-24,TB,STL,2005,5,144,0,CollJe00,Jerome Collins
88,2005,2005-04-24,DET,NE,2006,4,106,0,MillGa01,Garrett Mills
88,2005,2005-04-24,NE,DET,2005,5,145,0,OrloDa00,Dan Orlovsky
88,2005,2005-04-24,NE,DET,2005,6,206,0,GoddJo20,Jonathan Goddard
89,2005,2005-04-24,IND,PHI,2006,4,127,0,EdwaRa21,Ray Edwards
89,2005,2005-04-24,PHI,IND,2005,5,148,0,WelsJo20,Jonathan Welsh
90,2005,2005-04-24,GB,NE,2005,6,175,0,HawtAn20,Anttaj Hawthorne
90,2005,2005-04-24,NE,GB,2005,6,195,0,,
90,2005,2005-04-24,NE,GB,,,,,,Craig Bragg
90,2005,2005-04-24,NE,GB,2005,7,246,0,WhitWi25,Will Whitticker
91,2005,2005-04-24,NE,OAK,2005,6,175,0,HawtAn20,Anttaj Hawthorne
91,2005,2005-04-24,OAK,NE,2005,7,230,0,CassMa00,Matt Cassel
91,2005,2005-04-24,OAK,NE,2006,5,136,0,OCalRy20,Ryan O'Callaghan
92,2005,2005-05-19,CAR,DEN,,,,,SaueTo20,Todd Sauerbrun
92,2005,2005-05-19,DEN,CAR,,,,,BakeJa20,Jason Baker
92,2005,2005-05-19,DEN,CAR,2005,,,0,,
93,2005,2005-07-14,DAL,NYJ,,,,,HuntPe20,Pete Hunter
94,2005,2005-07-15,DEN,SF,,,,,MiddWi20,Willie Middlebrooks
94,2005,2005-07-15,SF,DEN,,,,,EngeJo20,John Engelberger
95,2005,2005-07-19,BUF,TEN,,,,,HenrTr00,Travis Henry
95,2005,2005-07-19,TEN,BUF,2006,3,70,0,YoubAs20,Ashton Youboty
96,2005,2005-07-28,WAS,CAR,,,,,GardRo00,Rod Gardner
97,2005,2005-08-04,MIA,SEA,,,,,FlemRo20,Ronald Flemons
97,2005,2005-08-04,SEA,MIA,,,,,RichKr20,Kris Richard
98,2005,2005-08-17,DET,NYJ,2005,,,0,,
98,2005,2005-08-17,NYJ,DET,,,,,McGrJo21,Jon McGraw
99,2005,2005-08-22,CLE,NE,,,,,DaviAn21,Andre Davis
100,2005,2005-08-26,DAL,JAX,2005,,,0,,
100,2005,2005-08-26,JAX,DAL,,,,,marleset01,Seth Marler
101,2005,2005-08-29,CHI,SEA,,,,,KashAl20,Alain Kashama
102,2005,2005-08-29,CHI,MIA,,,,,OwenJo00,John Owens
102,2005,2005-08-29,MIA,CHI,,,,,AyanBr99,Brendon Ayanbadejo
103,2005,2005-09-03,CLE,MIN,,,,,FowlMe20,Melvin Fowler
103,2005,2005-09-03,MIN,CLE,,,,,DorsNa20,Nat Dorsey
104,2005,2005-09-03,GB,STL,,,,,JohnCh26,Chris Johnson
104,2005,2005-09-03,STL,GB,,,,,ThomRo20,Robert Thomas
105,2005,2005-09-03,GB,NYJ,,,,,MorlSt20,Steve Morley
105,2005,2005-09-03,NYJ,GB,2005,,,0,,
106,2005,2005-09-03,KC,NYJ,,,,,FujiSc20,Scott Fujita
107,2005,2005-09-03,IND,TEN,2005,,,0,,
107,2005,2005-09-03,TEN,IND,,,,,CalmRo20,Rocky Calmus
108,2005,2005-10-06,JAX,SF,2005,,,0,,
108,2005,2005-10-06,SF,JAX,,,,,WinbJa20,Jamie Winborn
109,2005,2005-10-11,MIA,NO,,,,,ChatJe00,Jesse Chatman
109,2005,2005-10-11,NO,MIA,2005,,,0,,
110,2005,2005-10-18,MIA,SD,,,,,FeelA.00,A.J. Feeley
110,2005,2005-10-18,SD,MIA,,,,,LemoCl00,Cleo Lemon
111,2005,2005-10-18,SD,MIN,,,,,,Tonio Fonoti
112,2005,2005-10-18,SF,TB,,,,,RattTi00,Tim Rattay
112,2005,2005-10-18,TB,SF,2006,6,192,0,HudsMa20,Marcus Hudson
113,2006,2006-03-13,SF,WAS,,,,,LloyBr00,Brandon Lloyd
113,2006,2006-03-13,WAS,SF,2006,3,84,0,WillBr01,Bron Williams
114,2006,2006-03-15,MIA,MIN,2006,2,51,0,CookRy20,Ryan Cook
114,2006,2006-03-15,MIN,MIA,,,,,CulpDa00,Daunte Culpepper
115,2006,2006-03-17,NYJ,WAS,2006,6,173,0,DougRe20,Reed Doughty
115,2006,2006-03-17,WAS,NYJ,,,,,RamsPa00,Patrick Ramsey
116,2006,2006-03-20,ATL,CLE,2006,4,112,0,SoweIs20,Isaac Sowells
116,2006,2006-03-20,CLE,ATL,,,,,CrocCh20,Chris Crocker
117,2006,2006-03-22,ATL,DEN,2006,1,15,0,HillTy20,Tye Hill
117,2006,2006-03-22,DEN,NYJ,2006,1,29,0,MangNi20,Nick Mangold
117,2006,2006-03-22,DEN,ATL,2006,3,93,0,ByrdDo00,Dominique Byrd
117,2006,2006-03-22,DEN,ATL,2007,4,121,0,ThomMa99,Marcus Thomas
117,2006,2006-03-22,NYJ,ATL,,,,,AbraJo00,John Abraham
118,2006,2006-04-06,ATL,NO,,,,,ScotBr20,Bryan Scott
118,2006,2006-04-06,NO,ATL,,,,,GWa20,Wayne Gandy
119,2006,2006-04-06,BUF,HOU,,,,,MoulEr00,Eric Moulds
119,2006,2006-04-06,HOU,BUF,2006,5,134,0,WillKy20,Kyle Williams
120,2006,2006-04-13,SD,SF,,,,,DaviSa21,Sammy Davis
120,2006,2006-04-13,SF,SD,,,,,WoodRa00,Rashaun Woods
121,2006,2006-04-19,DEN,SF,2006,1,22,0,LawsMa20,Manny Lawson
121,2006,2006-04-19,SF,DEN,2006,2,37,0,WillJi23,Jimmy Williams
121,2006,2006-04-19,SF,DEN,2006,3,68,0,WrotCl20,Claude Wroten
122,2006,2006-04-25,CHI,SEA,,,,,GreeMi00,Mike Green
122,2006,2006-04-25,SEA,CHI,2006,6,200,0,,
122,2006,2006-04-25,SEA,CHI,,,,,,Tyler Reed
123,2006,2006-04-29,DEN,STL,2006,1,15,0,HillTy20,Tye Hill
123,2006,2006-04-29,DEN,STL,2006,3,68,0,WrotCl20,Claude Wroten
123,2006,2006-04-29,STL,DEN,2006,1,11,0,CutlJa00,Jay Cutler
124,2006,2006-04-29,BAL,CLE,2006,1,13,0,WimbKa20,Kamerion Wimbley
124,2006,2006-04-29,BAL,CLE,2006,6,181,0,OshiBa20,Babatunde Oshinowo
124,2006,2006-04-29,CLE,BAL,2006,1,12,0,NgatHa20,Haloti Ngata
125,2006,2006-04-29,NYG,PIT,2006,1,25,0,HolmSa00,Santonio Holmes
125,2006,2006-04-29,PIT,NYG,2006,1,32,0,KiwaMa20,Mathias Kiwanuka
125,2006,2006-04-29,PIT,NYG,2006,3,96,0,WilkGe20,Gerris Wilkinson
125,2006,2006-04-29,PIT,NYG,2006,4,129,0,WhimGu20,Guy Whimper
126,2006,2006-04-29,BUF,CHI,2006,2,42,0,MannDa21,Danieal Manning
126,2006,2006-04-29,BUF,CHI,2006,3,73,0,DvorDu99,Dusty Dvoracek
126,2006,2006-04-29,CHI,BUF,2006,1,26,0,McCaJo22,John McCargo
127,2006,2006-04-29,CLE,NO,,,,,FainJe20,Jeff Faine
127,2006,2006-04-29,CLE,NO,2006,2,43,0,HarpRo21,Roman Harper
127,2006,2006-04-29,NO,CLE,2006,2,34,0,JackDQ20,D'Qwell Jackson
128,2006,2006-04-29,NYJ,WAS,2006,2,35,0,McInRo20,Rocky McIntosh
128,2006,2006-04-29,WAS,NYJ,2006,2,53,0,FasaAn00,Anthony Fasano
128,2006,2006-04-29,WAS,NYJ,2006,6,189,0,ColeDr20,Drew Coleman
128,2006,2006-04-29,WAS,NYJ,2007,2,37,0,WeddEr99,Eric Weddle
129,2006,2006-04-29,GB,NE,2006,2,36,0,JackCh00,Chad Jackson
129,2006,2006-04-29,NE,GB,2006,2,52,0,JennGr00,Greg Jennings
129,2006,2006-04-29,NE,GB,2006,3,75,0,SpitJa20,Jason Spitz
130,2006,2006-04-29,DEN,GB,2006,2,37,0,WillJi23,Jimmy Williams
130,2006,2006-04-29,GB,DEN,,,,,WalkJa00,Javon Walker
131,2006,2006-04-29,ATL,GB,2006,2,47,0,CollDa20,Daryn Colledge
131,2006,2006-04-29,ATL,GB,2006,3,93,0,ByrdDo00,Dominique Byrd
131,2006,2006-04-29,ATL,GB,2006,5,148,0,MartIn00,Ingle Martin
131,2006,2006-04-29,GB,ATL,2006,2,37,0,WillJi23,Jimmy Williams
131,2006,2006-04-29,GB,ATL,2006,5,139,0,OjinQu20,Quinn Ojinnaka
132,2006,2006-04-29,PHI,TEN,2006,2,45,0,WhitLe01,LenDale White
132,2006,2006-04-29,PHI,TEN,2006,4,116,0,TullSt20,Stephen Tulloch
132,2006,2006-04-29,TEN,PHI,2006,2,39,0,JustWi20,Winston Justice
133,2006,2006-04-29,BAL,NYG,2006,2,44,0,MossSi00,Sinorice Moss
133,2006,2006-04-29,NYG,BAL,2006,2,56,0,ChesCh21,Chris Chester
133,2006,2006-04-29,NYG,BAL,2006,3,87,0,PittDa99,David Pittman
134,2006,2006-04-29,DAL,NYJ,2006,2,49,0,ClemKe00,Kellen Clemens
134,2006,2006-04-29,NYJ,DAL,2006,2,53,0,FasaAn00,Anthony Fasano
134,2006,2006-04-29,NYJ,DAL,2006,6,189,0,ColeDr20,Drew Coleman
134,2006,2006-04-29,NYJ,DAL,2006,7,211,0,McQuPa20,Pat McQuistan
135,2006,2006-04-29,MIN,PIT,2006,3,83,0,SmitAn21,Anthony Smith
135,2006,2006-04-29,MIN,PIT,2006,3,95,0,ReidWi00,Willie Reid
135,2006,2006-04-29,PIT,MIN,2006,2,64,0,JackTa00,Tarvaris Jackson
136,2006,2006-04-29,NYJ,PHI,2006,3,71,0,GocoCh99,Chris Gocong
136,2006,2006-04-29,PHI,NYJ,2006,3,76,0,SchlAn20,Anthony Schlegel
136,2006,2006-04-29,PHI,NYJ,2006,7,220,0,AdamTi00,Titus Adams
137,2006,2006-04-29,DAL,JAX,2006,3,80,0,IngrCl20,Clint Ingram
137,2006,2006-04-29,JAX,DAL,2006,3,92,0,HatcJa20,Jason Hatcher
137,2006,2006-04-29,JAX,DAL,2006,4,125,0,GreeSk20,Skyler Green
138,2006,2006-04-29,GB,STL,2006,3,93,0,ByrdDo00,Dominique Byrd
138,2006,2006-04-29,STL,GB,2006,4,109,0,AvanJa00,Jason Avant
138,2006,2006-04-29,STL,GB,2006,6,183,0,JollJo20,Johnny Jolly
139,2006,2006-04-30,NO,PHI,2006,4,99,0,JeanMa20,Max Jean-Gilles
139,2006,2006-04-30,PHI,NO,,,,,ThomHo20,Hollis Thomas
139,2006,2006-04-30,PHI,NO,2006,4,108,0,EvanJa21,Jahri Evans
140,2006,2006-04-30,MIN,PHI,2006,4,115,0,BlacWi20,Will Blackmon
140,2006,2006-04-30,MIN,PHI,2006,6,185,0,CulvTy20,Tyrone Culver
140,2006,2006-04-30,PHI,MIN,,,,,HickAr20,Artis Hicks
140,2006,2006-04-30,PHI,MIN,2006,4,127,0,EdwaRa21,Ray Edwards
141,2006,2006-04-30,SD,STL,2006,4,113,0,AdeyVi20,Victor Adeyanju
141,2006,2006-04-30,STL,SD,,,,,ManuBr00,Brandon Manumaleuna
142,2006,2006-04-30,GB,PHI,2006,4,109,0,AvanJa00,Jason Avant
142,2006,2006-04-30,PHI,GB,2006,4,115,0,BlacWi20,Will Blackmon
142,2006,2006-04-30,PHI,GB,2006,6,185,0,CulvTy20,Tyrone Culver
143,2006,2006-04-30,DAL,NYJ,2006,5,150,0,PociJa00,Jason Pociask
143,2006,2006-04-30,DAL,NYJ,2006,6,189,0,ColeDr20,Drew Coleman
143,2006,2006-04-30,NYJ,DAL,2006,5,138,0,WatkPa20,Pat Watkins
144,2006,2006-04-30,JAX,SF,2006,6,197,0,OlivMe20,Melvin Oliver
144,2006,2006-04-30,SF,JAX,2006,7,213,0,WychJa00,James Wyche
144,2006,2006-04-30,SF,JAX,2006,7,236,0,WebbDe20,Dee Webb
145,2006,2006-04-30,IND,TEN,2007,6,206,1,,
145,2006,2006-04-30,IND,TEN,,,,,,Ryan Smith
145,2006,2006-04-30,TEN,IND,2006,7,238,0,RushT.20,T.J. Rushing
146,2006,2006-05-08,CLE,SF,,,,,DilfTr00,Trent Dilfer
146,2006,2006-05-08,SF,CLE,,,,,DorsKe00,Ken Dorsey
146,2006,2006-05-08,SF,CLE,2006,3,,0,,
147,2006,2006-05-08,DET,MIA,,,,,HarrJo00,Joey Harrington
147,2006,2006-05-08,MIA,DET,2006,3,,0,,
148,2006,2006-05-18,MIN,PHI,,,,,BaskHa00,Hank Baskett
148,2006,2006-05-18,PHI,MIN,,,,,McMuBi00,Billy McMullen
149,2006,2006-06-05,NE,NO,,,,,JohnBe00,Bethel Johnson
149,2006,2006-06-05,NO,NE,,,,,SullJo23,Johnathan Sullivan
150,2006,2006-06-07,BUF,NO,,,,,EuhuTi00,Tim Euhus
150,2006,2006-06-07,NO,BUF,,,,,WatsCo20,Courtney Watson
151,2006,2006-06-09,BAL,TEN,2007,4,128,0,DaviCh02,Chris Davis
151,2006,2006-06-09,TEN,BAL,,,,,McNaSt00,Steve McNair
152,2006,2006-06-19,BAL,IND,2007,7,,0,,
152,2006,2006-06-19,IND,BAL,,,,,SappGe20,Gerome Sapp
153,2006,2006-06-20,CIN,STL,,,,,RagoDa00,Dave Ragone
153,2006,2006-06-20,STL,CIN,2007,5,,0,,
154,2006,2006-07-27,HOU,SF,2007,5,,1,,
154,2006,2006-07-27,SF,HOU,,,,,PickCo00,Cody Pickett
155,2006,2006-08-02,KC,NO,2007,4,123,0,BennFr99,Fred Bennett
155,2006,2006-08-02,NO,KC,,,,,BennMi00,Michael Bennett
156,2006,2006-08-08,CLE,NE,2007,5,,0,,
156,2006,2006-08-08,NE,CLE,,,,,TuckRo20,Ross Tucker
157,2006,2006-08-14,CLE,NYJ,,,,,SuggLe00,Lee Suggs
157,2006,2006-08-14,NYJ,CLE,,,,,StraDe20,Derrick Strait
158,2006,2006-08-15,SF,WAS,,,,,RumpMi20,Mike Rumph
158,2006,2006-08-15,WAS,SF,,,,,JacoTa00,Taylor Jacobs
160,2006,2006-08-21,NYJ,SF,2007,4,124,0,WrotMa20,Mansfield Wrotto
160,2006,2006-08-21,SF,NYJ,,,,,BarlKe00,Kevan Barlow
161,2006,2006-08-22,CLE,GB,,,,,,Carlton Brewster
161,2006,2006-08-22,GB,CLE,,,,,FontTh20,Therrian Fontenot
162,2006,2006-08-22,ARI,NE,2007,6,180,0,RogeJu99,Justin Rogers
162,2006,2006-08-22,NE,ARI,,,,,GoriBr20,Brandon Gorin
163,2006,2006-08-23,DAL,NO,,,,,ShanSc20,Scott Shanle
163,2006,2006-08-23,NO,DAL,2007,7,237,0,BallAl99,Alan Ball
164,2006,2006-08-24,ATL,WAS,,,,,DuckT.00,T.J. Duckett
164,2006,2006-08-24,DEN,ATL,,,,,LeliAs00,Ashley Lelie
164,2006,2006-08-24,WAS,DEN,2007,3,70,0,HarrRy20,Ryan Harris
164,2006,2006-08-24,WAS,DEN,2008,4,119,0,WillJa96,Jack Williams
165,2006,2006-08-24,CHI,CLE,,,,,FrieLe20,Lennie Friedman
165,2006,2006-08-24,CLE,CHI,2007,7,221,0,McBrTr99,Trumaine McBride
166,2006,2006-08-25,NO,PHI,,,,,StalDo00,Donte' Stallworth
166,2006,2006-08-25,PHI,NO,,,,,SimoMa20,Mark Simoneau
166,2006,2006-08-25,PHI,NO,2007,4,125,0,BushJe20,Jermon Bushrod
167,2006,2006-08-31,DAL,NYJ,,,,,RyanSe00,Sean Ryan
167,2006,2006-08-31,NYJ,DAL,2007,7,212,0,BrowCo97,Courtney Brown
168,2006,2006-08-31,MIN,NYJ,,,,,MoslC.20,C.J. Mosley
168,2006,2006-08-31,MIN,NYJ,2008,7,226,0,SchiCh00,Chaz Schilens
168,2006,2006-08-31,NYJ,MIN,,,,,BollBr00,Brooks Bollinger
169,2006,2006-08-31,NYJ,TB,,,,,JollDo00,Doug Jolley
169,2006,2006-08-31,TB,NYJ,2007,6,177,0,BendJa20,Jacob Bender
170,2006,2006-09-01,NE,PIT,,,,,CobbPa00,Patrick Cobbs
170,2006,2006-09-01,PIT,NE,2007,5,,0,,
171,2006,2006-09-02,NYJ,OAK,2008,7,,0,,
171,2006,2006-09-02,OAK,NYJ,,,,,HamiBo20,Bobby Hamilton
172,2006,2006-09-02,PHI,SEA,,,,,ParrJo00,Josh Parry
172,2006,2006-09-02,SEA,PHI,2008,7,,0,,
173,2006,2006-09-02,CLE,PHI,2008,7,,0,,
173,2006,2006-09-02,PHI,CLE,,,,,FralHa20,Hank Fraley
174,2006,2006-09-02,NE,OAK,2007,5,165,0,FramEr99,Eric Frampton
174,2006,2006-09-02,OAK,NE,,,,,GabrDo00,Doug Gabriel
175,2006,2006-09-02,MIN,STL,,,,,GoldAd20,Adam Goldberg
175,2006,2006-09-02,STL,MIN,2008,7,,0,,
176,2006,2006-09-02,BAL,IND,,,,,LaCaRy20,Ryan LaCasse
176,2006,2006-09-02,IND,BAL,2008,7,,0,,
177,2006,2006-09-11,NE,SEA,,,,,BranDe00,Deion Branch
177,2006,2006-09-11,SEA,NE,2007,1,24,0,MeriBr99,Bron Meriweather
178,2006,2006-09-13,GB,HOU,,,,,GadoSa00,Samkon Gado
178,2006,2006-09-13,HOU,GB,,,,,MoreVe00,Vern Morency
179,2006,2006-09-19,SD,TEN,2007,6,204,0,FordJa99,Jacob Ford
179,2006,2006-09-19,TEN,SD,,,,,VoleBi00,Billy Volek
180,2006,2006-10-16,BUF,STL,2008,5,148,0,PoweCa98,Carlton Powell
180,2006,2006-10-16,STL,BUF,,,,,HargAn20,Anthony Hargrove
181,2006,2006-10-17,IND,TB,2007,2,64,0,PiscSa99,Sabby Piscitelli
181,2006,2006-10-17,TB,IND,,,,,McFaAn20,Anthony McFarland
182,2007,2007-03-02,DEN,DET,,,,,BellTa00,Tatum Bell
182,2007,2007-03-02,DEN,DET,,,,,FostGe20,George Foster
182,2007,2007-03-02,DEN,DET,2007,5,158,0,BaldJo99,Johnny Baldwin
182,2007,2007-03-02,DET,DEN,,,,,BlyxDr00,Dre' Bly
182,2007,2007-03-02,DET,DEN,2007,6,176,0,AlexRu20,Rufus Alexer
183,2007,2007-03-02,DET,STL,,,,,HallJa21,James Hall
183,2007,2007-03-02,STL,DET,2007,5,154,0,RyanCl99,Clifton Ryan
184,2007,2007-03-03,DEN,TB,,,,,PlumJa00,Jake Plummer
184,2007,2007-03-03,TB,DEN,2007,,,0,,
185,2007,2007-03-05,MIA,NE,,,,,WelkWe00,Wes Welker
185,2007,2007-03-05,NE,MIA,2007,2,60,0,SateSa20,Samson Satele
185,2007,2007-03-05,NE,MIA,2007,7,238,0,,
185,2007,2007-03-05,NE,MIA,,,,,,Abraham Wright
186,2007,2007-03-07,CHI,NYJ,,,,,JoneTh00,Thomas Jones
186,2007,2007-03-07,CHI,NYJ,2007,2,63,0,JackBr00,Bron Jackson
186,2007,2007-03-07,NYJ,CHI,2007,2,37,0,WeddEr99,Eric Weddle
187,2007,2007-03-08,BAL,BUF,2007,3,92,0,EdwaTr01,Trent Edwards
187,2007,2007-03-08,BAL,BUF,2007,7,239,0,AhYoC.00,C.J. Ah You
187,2007,2007-03-08,BUF,BAL,,,,,McGaWi00,Willis McGahee
188,2007,2007-03-09,CLE,NYG,,,,,DrouRe00,Reuben Droughns
188,2007,2007-03-09,NYG,CLE,,,,,CartTi00,Tim Carter
189,2007,2007-03-22,ATL,HOU,,,,,SchaMa00,Matt Schaub
189,2007,2007-03-22,ATL,HOU,2007,1,10,0,OkoyAm99,Amobi Okoye
